Customer ID,MonetaryValue,Frequency,LastInvoiceDate,Recency
13241.0,115.58,1,2010-10-24 11:17:00,46
13242.0,429.0,4,2010-09-14 13:53:00,86
13243.0,677.97,4,2010-09-16 13:18:00,84
13245.0,558.72,1,2010-10-03 14:03:00,67
13246.0,1400.1299999999999,5,2010-11-11 12:54:00,28
13249.0,897.52,6,2010-11-03 14:05:00,36
13250.0,256.04,2,2010-09-05 11:33:00,95
13251.0,252.68,1,2010-11-02 13:20:00,37
13252.0,399.3,2,2010-11-10 16:00:00,29
13253.0,1920.71,2,2010-10-05 13:33:00,65
13254.0,51.410000000000004,1,2010-11-28 15:42:00,11
13255.0,504.95,2,2010-12-01 11:58:00,8
13257.0,149.75,1,2010-09-29 14:58:00,71
13258.0,336.59999999999997,2,2010-11-25 10:54:00,14
13259.0,1137.31,8,2010-11-07 10:56:00,32
13262.0,373.16,2,2010-11-15 12:20:00,24
13263.0,1250.6200000000001,4,2010-11-11 15:49:00,28
13264.0,722.5600000000001,1,2010-09-23 12:42:00,77
13266.0,2300.78,7,2010-10-22 12:13:00,48
13270.0,590.0,1,2010-12-08 14:53:00,1
13274.0,360.85,1,2010-10-26 13:48:00,44
13275.0,241.66,2,2010-11-21 12:09:00,18
13276.0,1348.33,3,2010-11-07 14:17:00,32
13277.0,264.9,3,2010-11-24 15:34:00,15
13278.0,882.62,3,2010-11-05 11:42:00,34
13280.0,1507.77,4,2010-11-25 14:51:00,14
13281.0,350.85,1,2010-09-26 16:03:00,74
13282.0,181.05,1,2010-10-29 14:11:00,41
13283.0,279.7,2,2010-05-21 13:56:00,202
13285.0,655.47,2,2010-04-18 13:38:00,235
13286.0,734.91,1,2010-04-18 15:35:00,235
13287.0,781.59,3,2010-04-15 15:26:00,238
13288.0,927.61,5,2010-09-22 16:32:00,78
13289.0,307.95,1,2009-12-16 11:53:00,358
13291.0,2959.73,10,2010-10-21 19:01:00,49
13292.0,415.57,3,2010-10-20 13:15:00,50
13293.0,1192.94,6,2010-11-12 13:28:00,27
13294.0,815.79,1,2010-03-03 12:54:00,281
13295.0,900.77,3,2010-11-28 14:14:00,11
13296.0,705.11,5,2010-10-12 12:41:00,58
13297.0,2278.77,3,2010-11-19 13:49:00,20
13299.0,1076.2,2,2010-10-12 10:53:00,58
13300.0,913.62,2,2010-11-16 17:10:00,23
13302.0,95.45,1,2010-07-01 12:32:00,161
13303.0,61.72,1,2010-11-04 14:55:00,35
13304.0,917.57,3,2010-09-10 10:09:00,90
13305.0,1753.85,7,2010-12-02 12:10:00,7
13306.0,53.65,1,2010-10-05 14:55:00,65
13307.0,258.34,2,2010-08-09 12:56:00,122
13308.0,284.86,1,2010-04-22 09:22:00,231
13309.0,249.58,1,2010-11-12 12:10:00,27
13310.0,409.17,2,2010-11-24 09:14:00,15
13312.0,124.75,1,2010-09-14 14:36:00,86
13313.0,1890.0,7,2010-08-17 11:45:00,114
13315.0,310.26,1,2010-01-19 15:34:00,324
13320.0,679.4,2,2010-10-01 14:59:00,69
13324.0,3391.52,8,2010-10-07 12:44:00,63
13326.0,281.76,1,2010-10-03 16:00:00,67
13330.0,1665.25,3,2010-09-10 14:12:00,90
13331.0,262.4,1,2010-11-03 08:04:00,36
13333.0,1015.74,3,2010-10-24 13:24:00,46
13334.0,2726.93,2,2010-06-21 13:52:00,171
13337.0,1575.26,1,2010-06-11 13:27:00,181
13338.0,1908.6,3,2010-06-16 10:23:00,176
13346.0,299.4,6,2010-09-03 11:41:00,97
13357.0,3207.41,4,2010-08-02 14:02:00,129
13359.0,553.75,1,2010-11-01 15:05:00,38
13360.0,1503.65,4,2010-10-04 12:37:00,66
13361.0,1450.5,2,2010-08-24 14:56:00,107
13362.0,2303.33,3,2010-11-26 16:38:00,13
13363.0,731.36,1,2010-10-26 11:07:00,44
13367.0,460.20000000000005,1,2010-10-04 10:00:00,66
13368.0,448.1,2,2010-10-21 09:43:00,49
13369.0,258.28000000000003,1,2010-12-09 11:30:00,0
13370.0,754.87,1,2010-12-03 10:26:00,6
13371.0,2297.66,2,2010-07-22 17:33:00,140
13374.0,372.8,2,2010-10-21 10:04:00,49
13375.0,1013.58,1,2010-09-21 08:12:00,79
13377.0,1452.88,2,2010-11-08 12:20:00,31
13380.0,62.4,1,2010-10-03 10:18:00,67
13382.0,1164.59,4,2010-10-07 09:28:00,63
13383.0,305.28000000000003,1,2010-06-14 11:45:00,178
13384.0,2528.9,4,2010-11-14 13:13:00,25
13386.0,835.46,2,2010-10-21 12:52:00,49
13387.0,184.34,1,2010-10-18 14:07:00,52
13388.0,508.55,1,2010-04-15 10:18:00,238
13392.0,91.14,1,2010-01-31 13:34:00,312
13393.0,1131.45,4,2010-05-05 09:34:00,218
13395.0,872.51,2,2010-11-04 14:00:00,35
13397.0,1647.74,5,2010-09-28 13:10:00,72
13398.0,213.0,1,2010-09-17 09:34:00,83
13399.0,275.4,3,2010-09-01 13:59:00,99
13400.0,310.83,1,2010-05-06 09:00:00,217
13402.0,913.9000000000001,3,2010-12-02 17:12:00,7
13403.0,154.5,2,2010-11-17 11:38:00,22
13405.0,641.36,3,2010-08-15 13:28:00,116
13406.0,568.92,2,2010-10-08 14:44:00,62
13407.0,2244.7,3,2010-05-10 12:41:00,213
13410.0,1198.9,4,2010-11-11 16:45:00,28
13412.0,487.34999999999997,1,2010-03-29 16:28:00,255
13413.0,429.44,6,2010-03-10 12:17:00,274
13414.0,1103.64,3,2010-09-02 16:55:00,98
13415.0,800.67,4,2010-08-24 11:38:00,107
13416.0,228.3,1,2009-12-03 13:02:00,371
13417.0,1028.66,4,2010-06-10 10:05:00,182
13421.0,2252.04,6,2010-10-29 17:17:00,41
13423.0,217.03,1,2010-10-07 09:02:00,63
13424.0,572.77,1,2010-09-16 10:49:00,84
13425.0,1779.42,2,2010-07-19 12:56:00,143
13427.0,423.93,3,2010-08-19 11:45:00,112
13428.0,281.51,2,2010-07-13 13:33:00,149
13431.0,2047.14,6,2010-10-29 14:09:00,41
13432.0,436.55,2,2010-05-17 13:18:00,206
13433.0,658.3199999999999,4,2010-07-26 16:55:00,136
13434.0,1132.6200000000001,3,2010-11-19 15:09:00,20
13435.0,665.34,2,2010-11-28 13:51:00,11
13438.0,46.5,1,2010-06-10 18:46:00,182
13439.0,702.9,2,2010-11-16 15:24:00,23
13440.0,1295.25,7,2010-10-12 13:11:00,58
13441.0,424.26,1,2010-10-04 10:38:00,66
13442.0,419.87,3,2010-02-10 14:03:00,302
13443.0,1276.3700000000001,6,2010-09-17 12:31:00,83
13444.0,631.6800000000001,2,2010-11-30 13:02:00,9
13445.0,241.89999999999998,1,2010-03-23 15:34:00,261
13450.0,2076.32,7,2010-11-30 13:20:00,9
13452.0,139.8,1,2010-08-24 09:53:00,107
13453.0,424.71,1,2010-11-02 13:23:00,37
13454.0,219.87,1,2010-03-08 14:40:00,276
13455.0,1847.59,5,2010-12-08 13:11:00,1
13457.0,148.22,2,2010-01-20 08:48:00,323
13458.0,2312.7,2,2010-11-25 15:02:00,14
13459.0,1160.4099999999999,2,2010-03-25 10:24:00,259
13461.0,2715.0,3,2010-10-28 17:53:00,42
13462.0,1002.35,4,2010-10-25 10:00:00,45
13464.0,2422.96,5,2010-11-10 12:24:00,29
13465.0,931.12,2,2010-09-19 15:13:00,81
13466.0,705.45,4,2010-10-27 12:50:00,43
13469.0,82.4,1,2010-02-24 15:03:00,288
13472.0,592.24,2,2010-09-02 09:41:00,98
13473.0,2235.12,6,2010-05-14 10:47:00,209
13474.0,434.2,2,2010-09-22 09:21:00,78
13476.0,823.0,3,2010-10-29 08:24:00,41
13477.0,1379.59,5,2010-09-10 09:08:00,90
13478.0,2215.78,5,2010-08-27 13:23:00,104
13479.0,550.42,2,2010-09-13 13:29:00,87
13480.0,627.82,2,2010-10-19 11:53:00,51
13481.0,2026.28,6,2010-11-30 10:32:00,9
13482.0,151.45,1,2010-03-22 10:31:00,262
13484.0,476.92,2,2010-11-21 13:48:00,18
13485.0,2560.98,10,2010-11-28 11:04:00,11
13487.0,271.47,2,2010-07-22 10:41:00,140
13490.0,154.25,1,2010-02-23 14:48:00,289
13495.0,3329.39,6,2010-12-06 15:14:00,3
13497.0,972.28,5,2010-12-06 11:37:00,3
13498.0,327.38,1,2009-12-09 15:26:00,365
13500.0,299.53,1,2010-11-03 13:16:00,36
13501.0,1544.79,2,2010-08-10 13:01:00,121
13502.0,488.5,2,2010-10-20 10:15:00,50
13503.0,1607.34,4,2010-08-17 13:17:00,114
13506.0,1180.68,4,2010-12-05 12:15:00,4
13508.0,176.07999999999998,1,2010-03-07 11:58:00,277
13509.0,135.0,1,2010-07-20 12:10:00,142
13510.0,2766.73,7,2010-11-29 12:26:00,10
13511.0,282.76,1,2010-02-01 12:10:00,311
13512.0,462.18,3,2010-11-17 14:55:00,22
13513.0,619.49,2,2010-09-24 16:25:00,76
13514.0,663.7,3,2010-10-07 12:10:00,63
13515.0,374.7,2,2010-09-16 15:07:00,84
13516.0,295.85,1,2010-10-18 08:52:00,52
13519.0,220.46,1,2010-09-23 11:45:00,77
13520.0,2685.05,6,2010-12-03 10:36:00,6
13523.0,1136.64,2,2010-12-08 14:22:00,1
13526.0,1182.0,2,2009-12-01 13:13:00,373
13527.0,2396.23,5,2010-10-17 12:52:00,53
13530.0,402.97999999999996,1,2010-03-15 14:10:00,269
13531.0,1254.72,5,2010-12-08 15:03:00,1
13534.0,1850.82,10,2010-11-25 15:54:00,14
13535.0,89.5,1,2010-11-02 11:49:00,37
13537.0,717.85,2,2010-10-10 12:45:00,60
13538.0,1831.88,5,2010-11-08 14:19:00,31
13539.0,938.02,4,2010-10-15 09:15:00,55
13540.0,632.39,3,2010-08-29 14:20:00,102
13541.0,785.25,2,2010-10-08 16:37:00,62
13543.0,1439.6100000000001,2,2010-03-15 13:34:00,269
13544.0,537.59,4,2010-10-24 11:25:00,46
13545.0,374.64,2,2010-11-14 11:27:00,25
13546.0,465.15,2,2010-11-22 17:33:00,17
13547.0,172.98,1,2010-10-27 14:14:00,43
13548.0,226.57999999999998,1,2010-08-25 13:44:00,106
13549.0,87.6,1,2010-11-17 12:17:00,22
13550.0,349.51,1,2010-11-21 15:24:00,18
13551.0,152.39999999999998,1,2010-02-11 15:01:00,301
13552.0,3238.85,10,2010-10-07 12:30:00,63
13553.0,517.8,1,2010-02-03 12:21:00,309
13554.0,1638.28,7,2010-11-24 15:05:00,15
13556.0,200.82,2,2010-10-06 16:44:00,64
13557.0,2448.2,11,2010-10-20 14:06:00,50
13559.0,990.0,2,2010-07-15 09:52:00,147
13561.0,1678.86,10,2010-11-07 14:28:00,32
13562.0,3038.85,5,2010-11-03 10:43:00,36
13565.0,174.57999999999998,1,2010-10-24 15:51:00,46
13566.0,829.56,3,2010-10-01 12:27:00,69
13567.0,1083.69,4,2010-10-07 12:51:00,63
13569.0,520.03,3,2010-12-07 12:29:00,2
13573.0,620.62,4,2010-11-25 15:01:00,14
13574.0,421.25,1,2010-10-24 13:28:00,46
13577.0,1796.68,7,2010-11-22 08:11:00,17
13578.0,147.66,1,2010-10-26 13:44:00,44
13579.0,1072.0,4,2010-12-05 16:10:00,4
13580.0,107.75,1,2010-10-29 15:01:00,41
13581.0,162.53,1,2010-10-21 16:30:00,49
13582.0,241.68,2,2010-11-15 11:34:00,24
13583.0,664.001,1,2010-01-29 13:53:00,314
13584.0,250.05,2,2010-07-29 13:36:00,133
13585.0,684.54,3,2010-06-27 12:33:00,165
13586.0,131.53,1,2010-06-16 13:47:00,176
13587.0,961.1,3,2010-09-16 13:52:00,84
13589.0,741.09,4,2010-09-16 13:29:00,84
13591.0,976.8100000000001,4,2010-09-30 08:59:00,70
13593.0,3486.61,9,2010-11-17 13:11:00,22
13594.0,136.35000000000002,1,2010-08-11 10:23:00,120
13595.0,818.22,3,2010-07-11 12:36:00,151
13597.0,396.71,2,2010-11-04 14:54:00,35
13598.0,609.42,4,2010-08-01 13:21:00,130
13600.0,298.9,1,2010-03-15 17:16:00,269
13601.0,491.82,2,2010-11-12 15:20:00,27
13602.0,596.28,3,2010-11-23 12:14:00,16
13604.0,717.62,1,2010-02-19 12:02:00,293
13605.0,522.67,2,2010-11-17 17:16:00,22
13607.0,400.3,1,2010-11-02 11:48:00,37
13608.0,236.2,1,2010-06-17 12:28:00,175
13609.0,167.35,1,2010-04-25 13:26:00,228
13610.0,1042.75,7,2010-11-17 15:31:00,22
13611.0,2147.73,7,2010-11-30 16:26:00,9
13612.0,818.29,1,2010-03-17 12:14:00,267
13613.0,1039.8500000000001,5,2010-09-13 12:01:00,87
13614.0,748.73,2,2010-11-11 12:20:00,28
13616.0,288.1,2,2010-05-20 12:59:00,203
13617.0,734.57,5,2010-10-27 14:00:00,43
13619.0,230.19,2,2010-06-13 11:39:00,179
13620.0,112.34,1,2010-06-29 15:02:00,163
13622.0,658.95,1,2010-01-12 13:22:00,331
13623.0,1818.71,5,2010-11-24 13:36:00,15
13624.0,462.08,1,2010-11-16 13:43:00,23
13625.0,301.26,1,2010-04-22 10:50:00,231
13626.0,449.81,1,2010-11-25 16:12:00,14
13627.0,607.43,2,2010-08-08 14:32:00,123
13628.0,310.14,1,2010-02-01 14:44:00,311
13632.0,1526.88,3,2010-11-10 12:03:00,29
13634.0,3452.62,10,2010-11-28 14:40:00,11
13635.0,1928.1299999999999,3,2010-09-23 10:06:00,77
13639.0,312.93,1,2010-09-29 10:05:00,71
13640.0,405.0,1,2010-04-07 15:33:00,246
13641.0,942.37,4,2010-03-09 07:37:00,275
13642.0,159.92,3,2010-10-03 12:33:00,67
13643.0,1637.33,7,2010-11-22 15:19:00,17
13646.0,326.25,2,2010-11-05 12:13:00,34
13647.0,1393.56,4,2010-08-02 10:31:00,129
13648.0,1759.07,8,2010-11-04 14:46:00,35
13649.0,1332.28,5,2010-12-08 14:46:00,1
13650.0,1451.66,4,2010-11-30 13:55:00,9
13651.0,132.65,1,2010-11-23 09:44:00,16
13652.0,1475.77,3,2010-12-06 09:21:00,3
13653.0,152.2,1,2010-08-09 08:19:00,122
13654.0,3600.67,5,2010-11-24 16:41:00,15
13655.0,1347.54,4,2010-11-30 08:24:00,9
13656.0,699.2,2,2010-07-28 10:48:00,134
13658.0,3386.33,4,2010-11-21 16:10:00,18
13659.0,3321.68,10,2010-10-19 14:09:00,51
13660.0,314.59,1,2010-11-04 16:10:00,35
13661.0,325.24,1,2010-04-15 14:58:00,238
13662.0,1352.35,8,2010-11-19 10:58:00,20
13663.0,1858.04,4,2010-11-24 13:55:00,15
13665.0,1711.6599999999999,3,2010-11-18 13:06:00,21
13666.0,42.4,2,2010-10-15 15:46:00,55
13669.0,195.0,1,2010-10-28 15:05:00,42
13671.0,194.95,1,2010-11-10 10:50:00,29
13672.0,233.53000000000003,1,2009-12-09 11:40:00,365
13674.0,240.68,1,2010-10-03 10:41:00,67
13676.0,243.9,2,2010-06-18 17:30:00,174
13677.0,556.1899999999999,2,2010-10-31 11:32:00,39
13679.0,281.26,3,2010-08-03 12:13:00,128
13683.0,258.6,1,2010-09-08 10:00:00,92
13684.0,529.75,3,2010-11-14 11:34:00,25
13686.0,337.04,2,2010-11-24 14:44:00,15
13688.0,375.5,1,2010-03-14 14:11:00,270
13689.0,349.5,1,2010-09-21 10:27:00,79
13691.0,210.78,1,2010-11-08 17:34:00,31
13692.0,1626.08,2,2010-10-27 09:57:00,43
13693.0,2011.82,9,2010-11-30 18:21:00,9
13695.0,266.6,1,2010-05-11 11:07:00,212
13696.0,2020.4,3,2010-10-14 09:44:00,56
13698.0,465.53000000000003,2,2010-04-22 11:52:00,231
13699.0,455.57,1,2010-06-07 13:03:00,185
13700.0,348.34,3,2010-10-18 11:38:00,52
13701.0,161.0,1,2010-09-19 12:39:00,81
13702.0,135.18,1,2010-09-20 11:40:00,80
13703.0,326.06,1,2010-10-20 13:11:00,50
13705.0,1323.47,5,2010-12-01 10:29:00,8
13706.0,300.38,1,2010-03-23 09:18:00,261
13707.0,2559.45,3,2010-10-06 10:05:00,64
13709.0,1263.7,5,2010-09-19 15:17:00,81
13710.0,329.04,2,2010-10-12 10:22:00,58
13711.0,1540.2,7,2010-10-29 15:05:00,41
13712.0,537.58,1,2010-04-08 11:16:00,245
13713.0,743.26,3,2010-10-27 16:18:00,43
13714.0,161.35,1,2010-08-31 13:57:00,100
13717.0,318.29,2,2010-09-08 16:17:00,92
13719.0,1772.59,6,2010-11-11 12:40:00,28
13721.0,217.39999999999998,1,2010-11-09 17:59:00,30
13722.0,3260.0,7,2010-10-15 10:18:00,55
13723.0,1009.35,5,2010-11-12 16:59:00,27
13724.0,213.01,1,2010-03-12 15:28:00,272
13727.0,746.57,6,2010-04-07 12:14:00,246
13728.0,1839.03,10,2010-11-17 13:50:00,22
13729.0,724.73,3,2010-09-30 10:44:00,70
13733.0,487.03000000000003,2,2010-10-25 12:18:00,45
13736.0,2034.31,5,2010-10-10 11:41:00,60
13738.0,440.93,1,2010-11-08 15:23:00,31
13739.0,75.3,1,2010-06-30 10:25:00,162
13740.0,1247.02,4,2010-10-20 13:30:00,50
13745.0,477.32,1,2010-06-11 17:19:00,181
13746.0,176.69,1,2010-10-22 11:55:00,48
13747.0,169.79999999999998,2,2010-12-01 10:37:00,8
13748.0,1320.1,5,2010-12-01 09:00:00,8
13750.0,1954.92,6,2010-11-24 11:07:00,15
13752.0,404.45000000000005,1,2010-06-30 10:23:00,162
13753.0,1353.31,3,2010-04-20 14:08:00,233
13754.0,164.45000000000002,1,2010-09-28 15:29:00,72
13757.0,195.55,1,2010-02-03 12:37:00,309
13760.0,1076.85,3,2010-10-31 15:18:00,39
13761.0,881.52,4,2010-07-25 12:50:00,137
13762.0,2165.76,4,2010-04-25 15:51:00,228
13763.0,3502.48,2,2010-10-18 13:25:00,52
13764.0,1423.55,3,2010-05-19 15:47:00,204
13765.0,352.821,1,2010-02-24 13:46:00,288
13766.0,190.35,1,2010-08-01 14:25:00,130
13768.0,875.97,2,2009-12-13 10:41:00,361
13769.0,3003.9100000000003,11,2010-12-07 13:28:00,2
13770.0,785.37,4,2010-10-13 15:10:00,57
13771.0,3094.37,5,2010-06-24 13:42:00,168
13772.0,1982.09,5,2010-11-04 13:14:00,35
13773.0,301.54,2,2010-11-08 11:49:00,31
13775.0,1049.66,1,2010-04-28 12:15:00,225
13778.0,945.79,3,2010-08-05 14:52:00,126
13779.0,161.13,1,2010-07-12 11:24:00,150
13780.0,375.81,1,2010-10-28 19:51:00,42
13781.0,650.99,2,2010-04-26 14:30:00,227
13782.0,881.72,7,2010-09-12 10:40:00,88
13783.0,1542.09,4,2010-08-09 09:23:00,122
13784.0,447.44,3,2010-10-01 08:19:00,69
13785.0,542.49,4,2010-10-07 09:25:00,63
13786.0,3128.54,6,2010-12-07 13:53:00,2
13787.0,913.46,4,2010-09-07 11:55:00,93
13788.0,3.75,1,2010-07-22 15:50:00,140
13789.0,239.45999999999998,1,2010-11-16 15:31:00,23
13792.0,188.4,1,2010-10-13 11:05:00,57
13793.0,96.0,1,2010-03-03 08:25:00,281
13794.0,126.03,1,2010-06-11 12:30:00,181
13795.0,836.3,4,2010-11-16 17:25:00,23
13796.0,289.7,1,2010-07-28 14:45:00,134
13797.0,1179.45,3,2010-09-29 10:34:00,71
13799.0,2114.71,7,2010-09-21 12:02:00,79
13800.0,1121.24,2,2010-10-05 14:19:00,65
13803.0,1061.84,2,2010-10-04 10:52:00,66
13804.0,572.73,2,2010-09-30 16:20:00,70
13807.0,422.2,3,2010-12-07 15:48:00,2
13809.0,524.65,2,2010-11-10 09:35:00,29
13813.0,1218.61,4,2010-06-30 08:50:00,162
13814.0,678.2,1,2010-06-30 14:12:00,162
13815.0,3070.38,4,2010-10-29 11:42:00,41
13818.0,61.28,1,2010-10-06 12:35:00,64
13819.0,1502.0,3,2010-02-08 15:30:00,304
13820.0,660.65,3,2010-10-17 13:46:00,53
13821.0,1025.09,4,2010-11-11 13:24:00,28
13823.0,2445.79,5,2010-11-24 13:32:00,15
13824.0,1615.82,7,2010-11-25 17:33:00,14
13825.0,255.59,2,2010-03-28 11:02:00,256
13829.0,102.0,1,2010-10-14 18:19:00,56
13830.0,156.85000000000002,1,2010-05-07 12:24:00,216
13832.0,561.49,1,2010-10-13 14:41:00,57
13833.0,316.56,1,2010-10-31 14:11:00,39
13834.0,324.19,2,2010-05-12 10:27:00,211
13835.0,260.7,3,2010-07-08 11:50:00,154
13836.0,620.37,2,2010-11-05 13:31:00,34
13838.0,1274.3600000000001,7,2010-12-05 10:45:00,4
13839.0,139.95000000000002,1,2010-08-10 13:52:00,121
13840.0,651.4,1,2010-10-19 13:34:00,51
13842.0,2244.29,10,2010-12-08 10:39:00,1
13843.0,319.75,1,2010-11-23 17:48:00,16
13846.0,442.73,1,2010-11-05 09:47:00,34
13847.0,310.72,1,2009-12-20 10:41:00,354
13848.0,2080.0,6,2010-12-08 15:10:00,1
13849.0,1931.35,3,2010-11-07 12:13:00,32
13851.0,1955.0,5,2010-11-25 11:34:00,14
13852.0,187.35000000000002,1,2010-04-08 09:06:00,245
13855.0,1310.3400000000001,4,2010-07-27 09:53:00,135
13856.0,753.53,8,2010-09-02 18:24:00,98
13857.0,1000.91,6,2010-11-11 12:54:00,28
13859.0,314.7,1,2010-06-28 15:36:00,164
13861.0,273.26,2,2010-10-06 14:20:00,64
13862.0,346.73,1,2010-11-15 13:43:00,24
13863.0,933.77,3,2010-08-31 12:57:00,100
13864.0,662.4000000000001,1,2010-11-18 12:50:00,21
13870.0,2941.14,7,2010-11-17 15:47:00,22
13871.0,1482.6,4,2010-10-07 12:56:00,63
13872.0,919.57,3,2010-06-30 15:35:00,162
13873.0,649.32,5,2010-11-21 11:47:00,18
13874.0,1508.7,6,2010-07-23 12:59:00,139
13875.0,3027.58,9,2010-11-17 13:12:00,22
13877.0,332.44,2,2010-08-26 17:19:00,105
13878.0,1191.53,3,2010-06-10 10:15:00,182
13879.0,395.5,1,2010-03-04 10:49:00,280
13880.0,1171.89,5,2010-12-07 14:00:00,2
13884.0,1100.88,5,2010-11-28 11:45:00,11
13888.0,1563.42,5,2010-10-31 11:09:00,39
13889.0,1574.3300000000002,5,2010-11-22 13:25:00,17
13890.0,1043.57,4,2010-11-30 12:46:00,9
13891.0,863.5600000000001,3,2010-11-26 15:57:00,13
13892.0,634.68,2,2010-08-19 09:07:00,112
13895.0,1415.45,2,2010-07-12 10:46:00,150
13896.0,388.55,1,2010-03-24 08:55:00,260
13897.0,849.56,2,2010-09-27 13:36:00,73
13898.0,530.47,1,2010-10-24 15:42:00,46
13900.0,869.64,3,2010-11-15 14:48:00,24
13901.0,2809.14,10,2010-11-30 15:21:00,9
13903.0,165.45000000000002,1,2010-11-04 17:44:00,35
13905.0,312.65,1,2009-12-07 11:41:00,367
13906.0,42.0,1,2010-10-26 15:00:00,44
13907.0,136.8,1,2010-01-17 12:22:00,326
13909.0,286.6,2,2010-10-12 17:22:00,58
13911.0,1654.08,11,2010-11-25 16:16:00,14
13912.0,124.95,1,2010-10-12 08:43:00,58
13913.0,42.22,1,2010-07-21 10:11:00,141
13915.0,70.80000000000001,1,2010-11-10 15:17:00,29
13916.0,1275.81,4,2010-09-02 10:04:00,98
13919.0,903.87,2,2010-10-11 11:53:00,59
13920.0,1774.68,4,2010-10-04 12:37:00,66
13921.0,730.7,4,2010-11-02 16:32:00,37
13922.0,692.95,2,2010-09-28 17:26:00,72
13927.0,359.27,1,2010-09-28 16:12:00,72
13929.0,2651.45,9,2010-10-19 09:50:00,51
13936.0,563.08,2,2010-11-22 10:34:00,17
13937.0,721.28,1,2010-11-02 12:37:00,37
13939.0,992.41,4,2010-10-04 14:35:00,66
13942.0,320.0,1,2010-06-23 12:35:00,169
13943.0,246.54,1,2010-05-11 11:30:00,212
13944.0,200.43,1,2010-02-24 15:02:00,288
13945.0,854.15,2,2010-11-10 10:00:00,29
13946.0,1314.66,3,2010-11-28 16:21:00,11
13948.0,446.76,3,2010-10-24 13:46:00,46
13953.0,3125.0,5,2010-10-26 15:16:00,44
13955.0,222.21,1,2010-11-29 17:35:00,10
13957.0,458.25,3,2010-10-18 10:02:00,52
13959.0,477.98,3,2010-11-05 16:52:00,34
13961.0,538.4,1,2010-11-12 14:40:00,27
13962.0,193.25,1,2010-09-30 10:35:00,70
13964.0,438.9,2,2010-11-17 13:53:00,22
13965.0,996.61,3,2010-08-20 10:40:00,111
13966.0,390.86,1,2010-09-30 13:08:00,70
13967.0,85.6,1,2010-11-08 13:24:00,31
13968.0,123.66,1,2010-10-12 13:22:00,58
13970.0,846.55,2,2010-11-18 13:21:00,21
13971.0,1909.31,6,2010-10-12 08:51:00,58
13974.0,264.13,1,2010-05-06 17:55:00,217
13975.0,2832.56,6,2010-11-11 16:18:00,28
13976.0,834.38,3,2010-07-21 09:27:00,141
13977.0,519.8100000000001,1,2010-10-24 14:08:00,46
13979.0,2540.06,6,2010-11-11 14:10:00,28
13980.0,599.78,4,2010-09-26 12:58:00,74
13981.0,331.14,1,2010-10-20 10:03:00,50
13982.0,2573.7799999999997,6,2010-12-09 13:57:00,0
13984.0,1128.09,8,2010-12-08 15:58:00,1
13985.0,2960.73,7,2010-11-30 08:58:00,9
13987.0,682.54,2,2010-11-25 10:20:00,14
13988.0,609.84,2,2010-11-21 12:40:00,18
13989.0,759.98,3,2010-09-01 13:58:00,99
13992.0,142.7,2,2010-11-24 15:42:00,15
13993.0,3309.35,10,2010-11-25 11:03:00,14
13995.0,2508.32,9,2010-11-25 16:31:00,14
13996.0,845.76,2,2010-11-18 16:27:00,21
13997.0,382.31,3,2010-07-08 18:06:00,154
13998.0,566.7,3,2010-09-19 10:20:00,81
14000.0,1410.68,4,2010-10-21 15:35:00,49
14001.0,2487.01,7,2010-12-01 12:58:00,8
14003.0,209.41,1,2009-12-07 08:53:00,367
14004.0,1675.81,4,2010-11-11 13:26:00,28
14006.0,1234.48,4,2010-06-29 12:43:00,163
14007.0,79.48,1,2010-07-15 09:06:00,147
14008.0,509.04,1,2010-10-03 13:09:00,67
14009.0,404.3,1,2010-09-03 12:08:00,97
14010.0,445.15,2,2010-05-23 13:00:00,200
14011.0,457.82,2,2010-08-16 15:31:00,115
14013.0,611.5500000000001,2,2010-11-24 16:16:00,15
14014.0,1443.03,2,2010-11-28 14:56:00,11
14017.0,229.75,1,2010-05-17 14:52:00,206
14018.0,367.15000000000003,1,2010-03-04 14:23:00,280
14020.0,606.21,2,2010-08-20 13:09:00,111
14021.0,1084.68,4,2010-11-30 15:14:00,9
14022.0,352.15000000000003,1,2010-08-10 09:38:00,121
14024.0,318.04,1,2010-11-14 10:51:00,25
14026.0,713.11,2,2010-08-26 10:31:00,105
14032.0,1874.68,6,2010-12-08 10:53:00,1
14033.0,109.44,1,2010-06-02 15:10:00,190
14035.0,1428.7,4,2010-10-29 10:10:00,41
14037.0,689.75,4,2010-08-18 12:52:00,113
14038.0,1509.5,2,2010-11-07 14:52:00,32
14039.0,115.08000000000001,1,2010-05-13 10:15:00,210
14042.0,431.98,1,2009-12-14 15:07:00,360
14043.0,304.25,2,2010-08-05 18:18:00,126
14044.0,2466.53,6,2010-10-17 13:28:00,53
14047.0,2946.42,10,2010-12-02 10:09:00,7
14048.0,338.76,2,2010-11-22 14:21:00,17
14052.0,255.45,1,2010-11-14 11:37:00,25
14053.0,312.05,2,2010-11-07 14:50:00,32
14055.0,795.3199999999999,2,2010-05-11 10:24:00,212
14057.0,2190.88,5,2010-11-23 08:38:00,16
14058.0,469.19,2,2010-09-03 09:31:00,97
14061.0,917.4300000000001,3,2010-07-20 17:22:00,142
14064.0,1978.68,10,2010-10-05 13:20:00,65
14065.0,891.02,3,2010-11-15 16:13:00,24
